cycle,phase,y_out
31260,3d0e071be10e,024e1b93dc0b3e
31261,3d0edf3d9fbe,024d7398d265b7
31262,3d0f044bd108,024d56cbebb163
31263,3d0feb9f5fd7,024ca3005abf50
31264,3d103e3e097c,024c62c900bbd3
31265,3d10b944ca72,024c0329753461
31266,3d112731414e,024badb8c8fa27
31267,3d119ee1ff3d,024b50b06e7c71
31268,3d1246e5f68d,024ace17afa02a
31269,3d12b372d766,024a79b75cbabf
31270,3d13031a6706,024a3bccd1c605
31271,3d139216ed24,0249cca773f50b
31272,3d1465c68dcb,0249281a803821
31273,3d14c1ada083,0248e0a9d33ed7
31274,3d151d18223a,02489999cce38c
31275,3d15dc320ab8,0248050b97fb3c
31276,3d16312ea862,0247c2fa7f4939
31277,3d16d1d70aa3,02474615ce4ee0
31278,3d172b975857,0247005012abd5
31279,3d17e3e338c7,02467109fc8845
31280,3d182c892d59,0246388f8ebf4e
31281,3d18b34cf266,0245cfca6fce06
31282,3d1929e0e353,0245739a87475d
31283,3d19ff1654fe,0244cdd800e41d
31284,3d1a53dcf6a7,02448beef397db
31285,3d1aee693adc,024413c6b26879
31286,3d1b5b99a5b7,0243bee210d4f7
31287,3d1b82733f04,0243a0ad6f2bd3
31288,3d1c174ce92e,02432cf241bc82
31289,3d1c8c01c018,0242d234aa7661
31290,3d1d40427f80,0242460e044a07
31291,3d1dc0ddd981,0241e20ee5c49e
31292,3d1e4697e38d,02417a144bf954
31293,3d1ecce86799,024111a44f574a
31294,3d1f76b84fed,02408d99ca695c
31295,3d1ffaf602f5,024026c5b0f788
31296,3d206c98c1d9,023fce68e4af89
31297,3d20d16b0aa2,023f8002bc501f
31298,3d2110b3f621,023f4eccbd81c1
31299,3d21be979a7d,023ec79480ba9c
31300,3d221ac66835,023e7fe559f2b1
31301,3d22b0d38e61,023e0b35ba8eda
31302,3d23564a54ac,023d8a894719e5
31303,3d23b65a806c,023d3fd4d305e1
31304,3d2424b3b649,023cea042e8d26
31305,3d2480e7d001,023ca24fb7dfd3
31306,3d25796c49f2,023be10a61d1b7
31307,3d25e91296d2,023b8a35a45bfd
31308,3d264b8f8b97,023b3d9d0e75ae
31309,3d26cd69b29a,023ad89fb3fe76
31310,3d273966b572,023a84a321fba4
31311,3d27e94fbdd2,0239fbd2b6e598
31312,3d2859a4c6b3,0239a4749aeac3
31313,3d28ff9712ff,02392363091eda
31314,3d29766279ec,0238c6fd86c2f3
31315,3d29f4ddd1e9,0238649d0f58d6
31316,3d2a2dda495b,0238384a2040a2
31317,3d2ab5a9d16b,0237cea79bc085
31318,3d2b34e47269,02376bb18390d7
31319,3d2b8444b208,02372df3d7a7ca
31320,3d2c3732f36e,0236a2c5f15f03
31321,3d2c8a57d114,02366219837748
31322,3d2d114d8422,0235f91eba996e
31323,3d2dca484594,0235693acd981b
31324,3d2e604da2c0,0234f487d51c00
31325,3d2ecc52ed98,0234a0807356a3
31326,3d2f235a8d46,02345ccd0bdea0
31327,3d2fa3686646,0233f92fa29e6a
31328,3d306ae53bd5,02335dffde195a
31329,3d30a5c90a4b,0233302fd9b28b
31330,3d3151a46ca3,0232aa7dd5c97a
31331,3d31f560f7ea,02322b1c7a5fe6
31332,3d323b509b76,0231f4b402c087
31333,3d32b3e40567,023196e5e5e3c2
31334,3d331520022a,02314b404e7507
31335,3d33fea9d5fd,0230958f095080
31336,3d341402a128,023084f3615e41
31337,3d348e49c11c,023025d119ef75
31338,3d352c9e2e59,022faaa1d5e05e
31339,3d3595f6e32b,022f58ab348129
31340,3d36410a2c82,022ed3906606b1
31341,3d36be9c187d,022e71dcf72473
31342,3d37404bd280,022e0cf544baaf
31343,3d37d9b800b3,022d95953856f5
31344,3d3833922167,022d4fab7e33e6
31345,3d38a7f8f24f,022cf51910abc0
31346,3d397531cfea,022c55698306e8
31347,3d39cf990d9f,022c0f11361946
31348,3d3a0d615b1a,022bdefe140482
31349,3d3ade7a29bc,022b3c4926f2da
31350,3d3b70b501e1,022aca7f0f1263
31351,3d3bf401e7e8,022a6452a89c68
31352,3d3c1c5abc38,022a44ed0c7921
31353,3d3ceeb5a0dd,0229a13b3b8b38
31354,3d3d4c164a98,02295890c18c1a
31355,3d3db9967173,0229035a106dd8
31356,3d3e45fd258b,0228961700d6f8
31357,3d3e953d352a,0228586a674159
31358,3d3f77f28aef,0227a7fbcf5188
31359,3d3ff8b688f1,022743c5a9c229
31360,3d4062e375c5,0226f123ebed35
31361,3d40e61ecbcc,02268b01ce8a4b
31362,3d410fc2a11f,02266a998bd52c
31363,3d41cefe109d,0225d5c46736c5
31364,3d420a448c14,0225a7a23972b0
31365,3d42e4643dc8,0224fdde0673c0
31366,3d431d5b703a,0224d187b8cc8e
31367,3d43eec4e8dd,02242e8a2b4d26
31368,3d444d73499a,0223e4d88fa8b5
31369,3d4489937013,0223b60c32ee6b
31370,3d454c6dd498,02231e621ec816
31371,3d45de9eeebd,0222ac97b3653e
31372,3d46635e8fc6,02224543a2124f
31373,3d46bd2e417a,0221ff5b3b19ae
31374,3d470e06b11c,0221c06d49098b
31375,3d47a8dc0251,022147e7896d12
31376,3d4844113b88,0220cf16a67e96
31377,3d48bc329078,0220719381338a
31378,3d492c0ee558,02201a800678dd
31379,3d49fb0806f6,021f7961f7a822
31380,3d4a34322d68,021f4ce1ec42b7
31381,3d4af09a40e1,021eba36e79d15
31382,3d4b4ccb4e99,021e7272092486
31383,3d4bb56adb6a,021e20ff765ef6
31384,3d4c40844681,021db4b5c05ec0
31385,3d4cb8db2f71,021d570673d48d
31386,3d4d665cd1cc,021ccff2a4d66e
31387,3d4dea885dd5,021c690cbff567
31388,3d4e29666652,021c381afc2546
31389,3d4e9f673d3e,021bdc3c23b430
31390,3d4f22404844,021b765cf732ac
31391,3d4fcea06d9d,021af02868e97c
31392,3d503e536f7c,021a993111f0e6
31393,3d50822c4904,021a645e02365a
31394,3d5130ce9761,0219dc66191ec1
31395,3d51972eed2e,02198cb04145c3
31396,3d5229623d52,02191adaf1858e
31397,3d52aa143454,0218b6a68280b4
31398,3d530cbc9d19,021869d51b9d48
31399,3d53ca6bbd94,0217d622f7fa54
31400,3d542ac5b255,02178b1cc433c6
31401,3d54d284dea5,0217087e881cdb
31402,3d552e9b3b5d,0216c0c9d38b92
31403,3d55fecabbfd,02161ead793c30
31404,3d56444cb188,0215e88d69b789
31405,3d56a0e02841,0215a0769eaa54
31406,3d5730574e60,021530bed2c41d
31407,3d578a7bc714,0214ea8cbce370
31408,3d5854e212a9,02144cef61e73c
31409,3d588c03f118,0214220059221c
31410,3d5960b9bbc1,02137c5a72ae8e
31411,3d59a2eac245,021348ce539e94
31412,3d5a240cbf48,0212e43dd0f20b
31413,3d5ab3ca1967,0212744cd3912c
31414,3d5b46e75c8d,021201baa01c0b
31415,3d5bec3f8ed8,021180f55c93ef
31416,3d5c5d6f90ba,021128ce7f06d4
31417,3d5ca8887e51,0210ee51c07449
31418,3d5d15e1142b,0210992864016d
31419,3d5df8de08f1,020fe85edd9033
31420,3d5e7c4968f8,020f8203a1d85a
31421,3d5ea2910445,020f64331e74cf
31422,3d5f1003c620,020f0ef44bdcd8
31423,3d5fb8e61071,020e8b6a2c7a19
31424,3d6026f5284d,020e35b0fd59e2
31425,3d60a9b18953,020dcfdca2c73a
31426,3d615a884cb5,020d461ef0c8d3
31427,3d61d9b389b3,020ce31114576d
31428,3d627a69aff4,020c65e2460db2
31429,3d62acb3ed59,020c3eb60e2008
31430,3d6341038a82,020bcb2f66f964
31431,3d63955e502a,020b897a174023
31432,3d6445b9dd8b,020b0019d45e4f
31433,3d6488de0e11,020acbccb686b3
31434,3d6568e660d1,020a1d483cd713
31435,3d65f23a46e4,0209b24deb2eda
31436,3d663594916b,02097dd61a68ca
31437,3d668171d102,020942bcc437b1
31438,3d6774fdace9,0208850271dd2f
31439,3d67f2574ae4,0208235b7fb346
31440,3d686fc4addf,0207c1a4d9c15b
31441,3d68a72d114e,0207967a7b80f2
31442,3d6918f25031,02073dd83c2cae
31443,3d69b3013f66,0206c5d2a30228
31444,3d6a1eb1113d,020671ed2c1134
31445,3d6aafc9b15f,020600e2494521
31446,3d6b1cc92b39,0205abf6cb5954
31447,3d6bfc4003f8,0204fddc73b0e1
31448,3d6c6cdc9ad9,0204a61f7e055a
31449,3d6cbd7d8e7a,0204674d8b8b9c
31450,3d6d50631ba0,0203f4d9aebd97
31451,3d6dc0577480,02039d9f14b617
31452,3d6e70662ae0,02031471ec4a95
31453,3d6e967a8c2c,0202f6c653e042
31454,3d6f6efd02dd,02024e137332a3
31455,3d6f8b477516,02023808418afc
31456,3d700688a30d,0201d7fe5d41ec
31457,3d70cc6e8998,02013dca9168b4
31458,3d7172afc3e5,0200bc3e4123b2
31459,3d71e24be5c4,0200654626d492
31460,3d721f1ae03e,020035e3e23d81
31461,3d72d40364a8,01ffa8eb562d7b
31462,3d7357f039af,01ff421dd2352c
31463,3d73935ca426,01ff13cf6c4c67
31464,3d74780fc6f0,01fe619779aa90
31465,3d748c5eff18,01fe51c3d6cf50
31466,3d75510f46a2,01fdb87d0682fa
31467,3d75f4ad92e9,01fd38fb13b1d0
31468,3d7648f63291,01fcf74c3d8688
31469,3d76b6a3396d,01fca1d363317e
31470,3d7769b9cad3,01fc1641f9dff0
31471,3d77942e8f28,01fbf52b93e55e
31472,3d785e7907bc,01fb578429867e
31473,3d78dd6df1ba,01faf4926b42ad
31474,3d791a78a534,01fac4ff9170cd
31475,3d79d70b7bae,01fa32079391e5
31476,3d7a25df234b,01f9f497f349c8
31477,3d7aac590858,01f98bc8d1a3ea
31478,3d7b4c30b998,01f90f3410133a
31479,3d7b892c3612,01f8dfac5d8c23
31480,3d7c288b6251,01f86374e3d7b4
31481,3d7cb77a5e6e,01f7f40cf00098
31482,3d7d4ba2e197,01f7809214ee54
31483,3d7ddcb4a1b9,01f70f7f2e0e50
31484,3d7e777cacee,01f696d9ea0b14
31485,3d7eb2e3d465,01f6688c7684f2
31486,3d7f2cec0059,01f6096d9f85a1
31487,3d7fd98498b3,01f582e47eeb19
31488,3d8006cddc0d,01f55f97a80129
31489,3d809a234834,01f4ecbf04f1e4
31490,3d811f04f93e,01f48529f8e922
31491,3d81bcb80079,01f40a3c081c7c
31492,3d827935d3f2,01f3774cb604fa
31493,3d82c7c29d8f,01f33a111bf388
31494,3d832f42a75e,01f2e96237d2d8
31495,3d83c826b690,01f272325de921
31496,3d845b8771b7,01f1ff4e51ae60
31497,3d84fcc7aff9,01f181992d1ad6
31498,3d857cd5edf9,01f11dc48b08f9
31499,3d8581e49d03,01f119d337a7ba
31500,3d86503195a0,01f078fe3925bd
31501,3d86d83460b0,01f00ef5107727
31502,3d875c4ba9b8,01efa7f9ed9893
31503,3d87e3c192c7,01ef3e5df04128
31504,3d882abf2055,01ef07052187ff
31505,3d88be86907d,01ee93cdfaf5fa
31506,3d896b0cbad6,01ee0d4b7b4088
31507,3d89fac977f5,01ed9d3a33f6ba
31508,3d8a7b56f2f6,01ed38ff620487
31509,3d8ab1382162,01ed0efd0b6db1
31510,3d8b12de0425,01ecc2da6e65b2
31511,3d8bf6c429ed,01ec1128f189b1
31512,3d8c0a3bec14,01ec01fb0dbd82
31513,3d8c963eee2c,01eb94cfac9529
31514,3d8d7d6066fa,01eae0977e5ac9
31515,3d8da9b58b53,01eabe061f6ae6
31516,3d8e434cef86,01ea4642fa240f
31517,3d8eef8cdddf,01e9bff2d5d357
31518,3d8f7790bfef,01e955e3624eee
31519,3d8ff75d7dee,01e8f23b974dc6
31520,3d901184d723,01e8ddd6a77b35
31521,3d90828fc905,01e885b0682095
31522,3d914547ee8a,01e7edd8e01d86
31523,3d91b4b7dc69,01e796f285a94a
31524,3d922a7a8454,01e73b1da1090b
31525,3d92efb194df,01e6a1525f52a4
31526,3d9364bad5c9,01e6460d66ce05
31527,3d93f77c8bee,01e5d39ab56485
31528,3d9449e0da93,01e59359baf31e
31529,3d94b9d81e73,01e53c084b7fe6
31530,3d9541fa5183,01e4d1dd97ea8f
31531,3d95d59f69ab,01e45eb850fac8
31532,3d965d06b6ba,01e3f51eafadfc
31533,3d96bde5497b,01e3a99246f439
31534,3d975a7346b4,01e32f79189e3b
31535,3d9794d05629,01e301f45165b8
31536,3d981e56fb3c,01e296b1d65bc6
31537,3d989a36f134,01e23614a7c453
31538,3d99506e90a0,01e1a7f62d3dfa
31539,3d99c9fb3293,01e14928a82b14
31540,3d9a20d88541,01e105686c992e
31541,3d9a8626f90c,01e0b66468a38c
31542,3d9b6e9112dd,01e0011d2c569e
31543,3d9be8c7ddd1,01dfa1c9c477f2
31544,3d9c4bae3697,01df54a5804123
31545,3d9c998b3f33,01df17e9a5e8be
31546,3d9d1b5bac36,01deb2a7f947dc
31547,3d9dc31a3786,01de2fcfdafb38
31548,3d9e4596f08b,01ddca071a24cc
31549,3d9e8435a508,01dd992e8846ac
31550,3d9f3cab3c79,01dd094b7691bb
31551,3d9ff89220f1,01dc76b8522672
31552,3da0506d8fa0,01dc322f70d3ef
31553,3da0b574096a,01dbe360bf131b
31554,3da10b38a516,01dba078c931a8
31555,3da1d60b79ac,01db0240329ee9
31556,3da214a8f629,01dad16793f941
31557,3da2f3904ce7,01da2383d9fb92
31558,3da35618c2ac,01d9d6a5b3d0c6
31559,3da3a51e1e4a,01d99900380aff
31560,3da45cdc05b9,01d909a8397a54
31561,3da4e3504fc6,01d8a0c3527081
31562,3da5363c776c,01d8601212c50f
31563,3da5eb9df4d7,01d7d290579f8b
31564,3da641359982,01d78fc9789d6d
31565,3da6ff75f1fe,01d6fb5b33b782
31566,3da731f0a263,01d6d3f90af794
31567,3da79b1adb36,01d681ec704ef5
31568,3da843009586,01d5feede0b028
31569,3da8803f1100,01d5cf255369d4
31570,3da9505e27a0,01d52cc3d1fc45
31571,3da9b060af60,01d4e1dadd5ccf
31572,3daa5823d6b0,01d45ef5bddedd
31573,3daab2e58f65,01d41825a45457
31574,3dab1d09e13a,01d3c55445fefc
31575,3dabc2f75185,01d343dc9acab9
31576,3dac66a241cd,01d2c427db2d35
31577,3dacc11f4e82,01d27d8c85058f
31578,3dad1b54b336,01d23728f4952b
31579,3dad84a2a209,01d1e4fdbfdbba
31580,3dae301ab160,01d15f315bdfb8
31581,3daee89e2bd1,01d0cf36a23b07
31582,3daf29fb7a53,01d09c352e9810
31583,3dafb0e28561,01d032f05268fc
31584,3db02d48085a,01cfd1dde6d87a
31585,3db0a2900845,01cf7658a8d3c1
31586,3db156971bad,01cee9dc228251
31587,3db1ec72d5d8,01ce74ea2f9eb8
31588,3db2598129b3,01ce1fcf499012
31589,3db2bb1ec376,01cdd3a1bcb2bd
31590,3db3211c7142,01cd8409eb980b
31591,3db394cb7329,01cd29c25b005d
31592,3db46e38eedc,01cc80137ef79e
31593,3db4d8f03eb1,01cc2ccae6192d
31594,3db52f5c5d5e,01cbe9589a78a4
31595,3db5ffa041ff,01cb46ced63674
31596,3db60e7e3b1c,01cb3b347b3b2d
31597,3db6f4a657e9,01ca87940de6f4
31598,3db77083c0e1,01ca26e7f3d993
31599,3db7aa611f54,01c9f9be8a1c3d
31600,3db8627befc4,01c96a0de73432
31601,3db8c05ef080,01c920c6db39d8
31602,3db9309b7c61,01c8c92d3ca0ec
31603,3db9d9b9ebb3,01c8452dbbab00
31604,3dba22f8e945,01c80c0259e472
31605,3dbaff33e7fe,01c7601d4d60a3
31606,3dbb1c086e38,01c7499c948b7b
31607,3dbba9128452,01c6db867d6597
31608,3dbc14d80b29,01c68767a784c2
31609,3dbcccbb1e99,01c5f7df0b86d2
31610,3dbd330b7966,01c5a80244fbe2
31611,3dbd8a0ece14,01c56416d6cc59
31612,3dbe749832e9,01c4ad03c39a32
31613,3dbed48673a9,01c46221d53700
31614,3dbf2d41795a,01c41cde9290a2
31615,3dbfb40ea668,01c3b3a496abc1
31616,3dc051d443a3,01c3387bf1cb44
31617,3dc0f9a3c9f3,01c2b57cba68c0
31618,3dc14d234e9a,01c2744e528dd8
31619,3dc183adee07,01c249ba986c39
31620,3dc25ac31ab5,01c1a1d360c859
31621,3dc2ee1cfbdc,01c12ecb8ce2ae
31622,3dc32385de47,01c10519a3069c
31623,3dc3ca448794,01c082ed71175f
31624,3dc417b7972f,01c04676e5041c
31625,3dc4ba77ef74,01bfc768243e88
31626,3dc5431a0286,01bf5cbced1b3e
31627,3dc58d664c1a,01bf22bbbfe989
31628,3dc616a09c2d,01beb7993469f1
31629,3dc6b5367e6a,01be3bc9b13c12
31630,3dc763ec9fc7,01bdb362b3bf0d
31631,3dc7b663216c,01bd7300f0f6bd
31632,3dc80689080d,01bd346dbe043e
31633,3dc8ea568fd4,01bc829230dc5d
31634,3dc976e692ed,01bc14d32aa134
31635,3dc9b1c6e463,01bbe6db257675
31636,3dca4317ba86,01bb756597b262
31637,3dcaf2d1ffe5,01baec30e494ad
31638,3dcb294cbc52,01bac1a75c0898
31639,3dcbfed978fd,01ba1ae9d9c748
31640,3dcc500f95a0,01b9db80ad2612
31641,3dccbc1ead78,01b98720d3e69a
31642,3dcd583fffb0,01b90d37b757a5
31643,3dcdaf1eba5e,01b8c962f3b440
31644,3dce44cf7589,01b8548085247c
31645,3dcebfae7b7f,01b7f48ed92952
31646,3dcf743d36e8,01b767915ba117
31647,3dcfd5d68aab,01b71b5b172ae0
31648,3dd027d23d4f,01b6db56501f6c
31649,3dd0aa6f4654,01b67557f4c298
31650,3dd1549d45a9,01b5f073abe647
31651,3dd1e77ccace,01b57dc22e41b7
31652,3dd23a2eca74,01b53d2e5cbcbb
31653,3dd2f44af2e8,01b4abd8437e77
31654,3dd37b150bf6,01b442958b225a
31655,3dd389495a12,01b4377dd71404
31656,3dd433180166,01b3b2e2026215
31657,3dd4e7a75dcf,01b325dffb3105
31658,3dd54735698e,01b2db4030e452
31659,3dd5d0b019a1,01b26fe26b4acf
31660,3dd66b5cbed6,01b1f716842bea
31661,3dd698e66631,01b1d38621ffdb
31662,3dd719eb3c33,01b16ec31f7c5b
31663,3dd7f2e0e5e5,01b0c551579bdf
31664,3dd878e7e1f1,01b05ca43f52ec
31665,3dd8cde5ee9b,01b01a42ed40dc
31666,3dd968ff68d1,01afa12022fc70
31667,3dd9e447a1c8,01af40d6afaaa3
31668,3dda3a404d74,01aefdb122153e
31669,3ddad57fd7aa,01ae846fb8c7b1
31670,3ddb4296cb85,01ae2f3b584851
31671,3ddbe80c2dd0,01adadffb47284
31672,3ddc5208dfa4,01ad5b373a17df
31673,3ddccf09fc9e,01acf993f48d8b
31674,3ddd40b24281,01aca0cd5e1f59
31675,3ddd8f92671f,01ac6331850327
31676,3dde12807725,01abfcecbbd807
31677,3ddee1d643c3,01ab5af96275b9
31678,3ddf6caeb5d9,01aaee850d089d
31679,3ddfa9fa2e53,01aabea4188f53
31680,3de05901f6b2,01aa35eb6f3332
31681,3de0e4b286c9,01a9c8cd76a2e2
31682,3de112c4fa25,01a9a4d04a8ed1
31683,3de1a39f6647,01a933a956efdd
31684,3de259843db3,01a8a592bab40f
31685,3de2f568aaea,01a82bcb6fdb8f
31686,3de30589f80b,01a81f31b9eeba
31687,3de3d599eeab,01a77ca8d6bb47
31688,3de45a1a2bb4,01a71526956d42
31689,3de4803e8d00,01a6f75aaac29d
31690,3de5516e8ea2,01a653ef87cd52
31691,3de5c53da48a,01a5f976c35ee0
31692,3de65e729ebc,01a581c666a917
31693,3de6b7760f6e,01a53c3c2452fe
31694,3de7603f9ac0,01a4b85f28d156
31695,3de7d39a68a7,01a45e40499546
31696,3de843587a86,01a406f3aa568f
31697,3de8facd0ff5,01a3779ff49c9f
31698,3de90ca5ff19,01a369ae6311b3
31699,3de9dcfc1db9,01a2c6e9b57d6d
31700,3dea4a329e94,01a27196214084
31701,3deaaefd6f5d,01a222d698b87f
31702,3deb25a6994b,01a1c620f63e44
31703,3debc86aa090,01a146f570865f
31704,3dec1483e929,01a10b806fd7f5
31705,3dec853d0d0a,01a0b36dc812c1
31706,3ded622249c4,01a006d62d4ca7
31707,3ded8729d20e,019fe9e77666f1
31708,3dee0f6b391e,019f7f7121e52b
31709,3deeb2bdca65,019effd45fe056
31710,3def4455f088,019e8e115f6bf7
31711,3def84399308,019e5c259da30a
31712,3df04f23709e,019dbd986788fe
31713,3df0982d8630,019d8486083b00
31714,3df16d5a70da,019cddf3338319
31715,3df183d5c207,019ccc6200e3ed
31716,3df25a836eb5,019c24a1c25ce6
31717,3df2d93623b2,019bc1a0c3e486
31718,3df360a4a7c1,019b57cc681491
31719,3df3f2f642e5,019ae575d6ac81
31720,3df4667e15cc,019a8b2e1e3906
31721,3df4e3fd7dc7,019a291c42f4e0
31722,3df53785756f,0199e7d5b2c10b
31723,3df5a6cef04d,019990de590c82
31724,3df601a24103,019949e444922c
31725,3df6e8a577d1,0198955c80e667
31726,3df744a9b989,01984d73aca55c
31727,3df78c4fad18,01981575a6a6a6
31728,3df82f9ad45f,019795d8ade8bf
31729,3df8c0cbee81,01972460dcea01
31730,3df9279a524f,0196d408bc7440
31731,3df9c7a4598f,019656f5df0504
31732,3dfa74aeb1e9,0195cfb96f1664
31733,3dfac70ac68e,01958f5b7580ad
31734,3dfb503c26a0,019524229ab624
31735,3dfbc3b4d487,0194c9e3743db5
31736,3dfc5140b1a2,01945b430ae474
31737,3dfc9e77dd3c,01941ee9bc8722
31738,3dfd72500ee4,019379575b8f4a
31739,3dfdb1a4fe63,019347d7a5b2e6
31740,3dfe2d4fba5a,0192e72fa22b7e
31741,3dfeea2512d4,019253984a57ce
31742,3dff68f2eed1,0191f07bf91f21
31743,3dfff854b7f0,0191806a4c56bb
31744,3e0033f6ab67,019151ce254abd
31745,3e00f4a046e9,0190bb372681b5
31746,3e010a1da614,0190aa6b1b9299
31747,3e0193dfdf27,01903ebdc61c60
31748,3e021eec613d,018fd20dfed7dc
31749,3e02c7735a8e,018f4e53311596
31750,3e036a2515d4,018ecf273089ff
31751,3e03e51e55ca,018e6f073e4faf
31752,3e047203bee4,018e00e4990157
31753,3e04b2a42c65,018dce60180a58
31754,3e050f3a1b1e,018d860094ca1f
31755,3e05f123fbe2,018cd56803afe1
31756,3e0626aba24d,018cab8fcd9e7f
31757,3e06c4349e88,018c306a3122ca
31758,3e0714e99629,018bf1532551d3
31759,3e0790c0b021,018b908414c6a9
31760,3e08476eef8e,018b01b5639afb
31761,3e08afa28e5f,018ab03ff9b990
31762,3e093f9c687f,018a3fb270eec0
31763,3e0990005420,018a00da026961
31764,3e0a7b7480f6,018948c8579e5a
31765,3e0aa567de4a,018927fc9f98e5
31766,3e0b00177200,0188e1174855be
31767,3e0bbdaac67b,01884ce25ab077
31768,3e0c01ff3a03,01881776f0d56c
31769,3e0c9a7a6d34,0187a04164319e
31770,3e0d66fb94cd,0187005f659135
31771,3e0deac3e8d5,01869957d2da0c
31772,3e0e1dedfd3b,018671577a9355
31773,3e0effcc1bff,0185c0c084f3a8
31774,3e0f0845ac10,0185ba2047a496
31775,3e0fda0b9bb4,0185161de96a6f
31776,3e10713ba4e2,01849fe91f8188
31777,3e10e9cac6d3,018441a685139d
31778,3e114ece9d9d,0183f2aba023de
31779,3e119f7dba3e,0183b3960500a9
31780,3e12487f1290,01832f71dbabc1
31781,3e12a7e0524f,0182e4de673b5a
31782,3e133fcb427f,01826e15efd163
31783,3e13efd229df,0181e4734200db
31784,3e14566b29ac,0181943a7494a8
31785,3e14cbf29c97,01813854aac182
31786,3e152e4c7e5c,0180eb6d95f0f6
31787,3e15dffcc7bf,0180607d0d25f5
31788,3e165f4ec4be,017ffceea5554d
31789,3e16a1e38643,017fc8dea658c4
31790,3e175ebf35bd,017f3531434d52
31791,3e1794ad7429,017f0b0566f2f1
31792,3e185494c9a9,017e74f5b0c952
31793,3e189710ef2e,017e40f877792f
31794,3e191a6c3f34,017dda40c68750
31795,3e19e1d011c3,017d3e555cd31a
31796,3e1a604412c0,017cdb72b60ce8
31797,3e1a91d4b723,017cb4b03b76ad
31798,3e1b32f88165,017c36ad3929a4
31799,3e1bda0c7ab4,017bb4050b3eb3
31800,3e1c607f84c0,017b4ae0ac631c
31801,3e1cb904bc72,017b05a703bdd4
31802,3e1d75e4dbeb,017a71f2098575
31803,3e1dce46959c,017a2cd3cacd7f
31804,3e1e5305ffa6,0179c50329fa5a
31805,3e1eab72e256,01797fdbeb1c42
31806,3e1f100e2b20,0179312dc96a26
31807,3e1fbd1e3e7a,0178a9d5171421
31808,3e2030b25c61,01784f7105cc5e
31809,3e20a76d074e,0177f295f7381a
31810,3e21612d52c2,0177614fe2e1bb
31811,3e21b26f5764,017721c2ba7bb3
31812,3e2238fb8571,0176b887e70d65
31813,3e22a23d0b44,017666359c3bbc
31814,3e233f57317e,0175eb566a780a
31815,3e2396d1bd2d,0175a6eb2c0ae8
31816,3e242d74525a,0175311a523279
31817,3e24cfa8cd9f,0174b23c8a2c1e
31818,3e252a7ca554,01746b3248e34a
31819,3e25ef1953de,0173d16a90d1e1
31820,3e267d4ba7fa,0173623225253c
31821,3e2699722f32,01734c2d757f9f
31822,3e276fea90df,0172a46ce0924e
31823,3e278bd5f917,01728e96572e58
31824,3e2860cc63c1,0171e802f19b65
31825,3e2886d70e0d,0171ca41751ba0
31826,3e293dc9d57b,01713b277d6a06
31827,3e29a8d38c51,0170e76dc64ca7
31828,3e2a64dd65c9,01705457cef294
31829,3e2a94114d28,01702f6b9179d9
31830,3e2b269f4e4d,016fbcc823c662
31831,3e2bfc99eef9,016f15668acfe3
31832,3e2c66818fcd,016ec28ebabb26
31833,3e2cf9d6cdf3,016e4f4e861fa8
31834,3e2d14cbe029,016e3a382625e0
31835,3e2db7ed006f,016dba9c39e9a7
31836,3e2e7e57befc,016d1f6535df95
31837,3e2ee4d969c9,016ccf3507e69d
31838,3e2f2e0c685c,016c95f1e973f8
31839,3e2ff54ca3ea,016bfa12e25ca5
31840,3e305c1ad6b8,016ba9a6511456
31841,3e309d47073a,016b76aa4db554
31842,3e3126f9c84d,016b0af18351f6
31843,3e319874b230,016ab22ab0d17e
31844,3e321221b624,016a52fa4ffd0d
31845,3e329e49813c,0169e554ba0f5c
31846,3e330688de0d,016993c66bf2d3
31847,3e339ddd113b,01691d62928c54
31848,3e3450df3ca1,01689156b8fbdf
31849,3e349d86bc3b,0168555e41dee3
31850,3e35598a8bb3,0167c245f402b2
31851,3e35da399fb4,01675d98676f04
31852,3e3612624924,016731a8858975
31853,3e3682a09505,0166d9d78492c5
31854,3e37562bafac,01663455729e47
31855,3e37a9fa3c53,0165f2c39811e0
31856,3e3835d5bc6b,0165855709c6e5
31857,3e38ceb4ef9d,01650dbb7a419b
31858,3e396f752bde,01648ff57359d7
31859,3e3990cac921,016475e099e666
31860,3e3a0b007616,01641642042a77
31861,3e3af3dda5e7,0163600ed6ca0e
31862,3e3b58cbddb1,016311160249aa
31863,3e3bc9132292,0162b93bff5922
31864,3e3c4dc5589b,01625167fb78e5
31865,3e3c9cb09c39,016213a7d0c397
31866,3e3d7970a6f2,016166ed319302
31867,3e3dc3772c86,01612d00f4b50e
31868,3e3e11a34023,0160efd601267e
31869,3e3ee3bfb1c7,01604b6d7e0d0d
31870,3e3f500067a0,015ff6b88f16a4
31871,3e3f9656c52c,015fbfaeaaa7d0
31872,3e401d35103a,015f5625d4fc2b
31873,3e40fb18c6f6,015ea884669624
31874,3e4145f3fc8b,015e6df0deb9b2
31875,3e41dd4dcdba,015df781672d44
31876,3e4235b1a86b,015db2567755f1
31877,3e42c3c5b987,015d4328157e1b
31878,3e4373204ce6,015cb9ef525e1e
31879,3e4388b42511,015ca90ca77496
31880,3e445a6be5b4,015c04ef27fd4a
31881,3e44d54c6caa,015ba4c680bdaa
31882,3e45513630a2,015b43ce16acc3
